datetime,open,high,low,close,volume,kline_status,raw_fractal,valid_fractal
2025-07-14,4696.085,4756.907,4696.085,4709.7777,31383765000,TREND_UP_(M),TOP,Tx
2025-07-16,4714.6451,4735.1328,4685.4508,4707.3519,26291079600,TREND_DOWN_(M),BOTTOM,
2025-07-17,4705.233,4749.8283,4705.233,4749.7362,23165109700,TREND_UP,,
2025-07-18,4756.313,4780.6148,4752.4286,4773.2394,25712606000,TREND_UP,,
2025-07-21,4788.6488,4809.2578,4780.2398,4808.6219,31504466600,TREND_UP,,
2025-07-22,4810.4543,4849.5072,4793.5569,4849.167,35685932100,TREND_UP,,
2025-07-23,4858.3355,4885.3018,4837.9606,4844.3264,38157029200,TREND_UP,,
2025-07-24,4842.7642,4888.719,4839.9893,4888.719,40031618000,TREND_UP,,
2025-07-25,4884.9902,4892.3847,4859.1646,4871.116,36808731700,TREND_UP,TOP,Tx
2025-07-28,4875.2273,4890.5488,4854.3117,4885.7748,31034584100,TREND_DOWN,BOTTOM,
2025-07-29,4881.7467,4911.0346,4865.6198,4910.1899,31187533000,TREND_UP,,
2025-07-30,4905.0139,4942.2655,4869.5662,4899.1984,33598195000,TREND_UP,TOP,Tx
2025-07-31,4889.2521,4889.2521,4799.2421,4813.3899,36099001700,TREND_DOWN,,
2025-08-04,4807.4122,4814.0672,4771.4462,4814.0672,27218292400,TREND_DOWN_(M),BOTTOM,
2025-08-05,4826.101,4848.7545,4819.2565,4846.5077,24467571300,TREND_UP,,
2025-08-08,4843.1501,4881.342,4843.0543,4852.4132,25788715700,TREND_UP_(M),,
2025-08-11,4861.1,4899.3809,4858.7841,4886.8439,27559731500,TREND_UP,,
2025-08-12,4886.7463,4914.8178,4881.3376,4907.7999,26513101600,TREND_UP,,
2025-08-13,4914.4767,4963.3771,4914.4767,4956.0257,30802869900,TREND_UP,,
2025-08-15,4959.544,4997.9853,4927.4917,4985.8298,32525333300,TREND_UP_(M),,
2025-08-19,5006.3453,5075.9767,5006.3453,5016.8246,43690299100,TREND_UP_(M),TOP,Tx
2025-08-20,4999.3622,5075.4888,4977.9743,5075.2184,37970909200,TREND_DOWN,BOTTOM,
2025-08-21,5087.9287,5116.1314,5070.3161,5089.3353,37852135100,TREND_UP,,
2025-08-22,5089.7308,5199.0543,5089.7308,5198.9127,40267133300,TREND_UP,,
2025-08-27,5246.9262,5367.3566,5227.9827,5227.9827,51527911700,TREND_UP_(M),TOP,Tx
2025-08-28,5220.8615,5328.6403,5198.0154,5327.8815,45147684400,TREND_DOWN,BOTTOM,
2025-08-29,5324.0905,5399.8199,5314.5236,5372.764,47222236600,TREND_UP,,
2025-09-02,5401.463,5441.6883,5358.4445,5358.4445,44806133000,TREND_UP_(M),TOP,Tx
2025-09-03,5373.9229,5387.1932,5288.3301,5323.4913,38005480800,TREND_DOWN,,
2025-09-04,5327.1925,5335.0419,5141.2742,5192.0176,43430950600,TREND_DOWN,BOTTOM,
2025-09-05,5194.3262,5339.2674,5178.4601,5333.0747,37356582900,TREND_UP,,
2025-09-09,5347.1216,5366.8244,5311.5858,5314.409,39291827800,TREND_UP_(M),TOP,
2025-09-10,5310.8205,5351.4007,5279.628,5325.8086,30989229500,TREND_DOWN,BOTTOM,Bx
2025-09-11,5317.6663,5454.2736,5298.2765,5454.2736,37079546500,TREND_UP,,
2025-09-12,5449.171,5477.8709,5428.2372,5432.2147,39586270000,TREND_UP,,
2025-09-15,5450.5999,5487.0855,5436.9288,5448.412,34473896200,TREND_UP,TOP,Tx
2025-09-16,5459.3534,5474.6625,5400.7842,5449.9773,35835688700,TREND_DOWN,BOTTOM,
2025-09-18,5444.2719,5529.9675,5426.7974,5433.7597,36415718700,TREND_UP_(M),TOP,Tx
2025-09-19,5434.931,5474.651,5419.3323,5433.289,34753254300,TREND_DOWN,,
2025-09-23,5446.3969,5457.5984,5362.5978,5446.018,32114798200,TREND_DOWN_(M),BOTTOM,
2025-09-24,5416.5076,5522.6282,5413.8558,5521.8186,34964445200,TREND_UP,,
2025-09-25,5521.4142,5588.1096,5515.6899,5561.1343,36665015400,TREND_UP,TOP,Tx
2025-09-29,5539.6699,5579.0262,5486.5798,5579.0262,32492407700,TREND_DOWN_(M),BOTTOM,
2025-09-30,5593.6091,5626.9565,5586.4772,5618.713,34905142000,TREND_UP,,
2025-10-09,5652.5645,5725.3627,5636.5752,5708.2876,47561573200,TREND_UP,TOP,T
2025-10-10,5670.4441,5673.44,5558.3989,5577.653,42431325500,TREND_DOWN,,
2025-10-13,5407.308,5560.4213,5407.308,5550.2962,42080021100,TREND_DOWN,BOTTOM,
2025-10-16,5601.3162,5607.7998,5508.8714,5531.7861,48203098100,TREND_UP_(M),TOP,
2025-10-23,5524.2924,5524.2924,5387.0868,5510.4633,33584372500,TREND_DOWN_(M),BOTTOM,B
2025-10-24,5532.5211,5586.3547,5532.5211,5586.3547,27511639100,TREND_UP,,
2025-10-28,5639.1087,5680.5049,5618.8883,5628.2923,34746252400,TREND_UP_(M),,
2025-10-29,5638.4378,5703.9885,5638.2991,5703.9885,32511339400,TREND_UP,,
2025-10-30,5688.989,5713.4174,5646.9261,5653.7481,38156944300,TREND_UP,TOP,Tx
2025-10-31,5644.616,5659.0947,5583.7242,5583.7242,39417755500,TREND_DOWN,,
2025-11-04,5582.6842,5594.5203,5504.7504,5535.3659,35473592400,TREND_DOWN_(M),,
2025-11-05,5458.6254,5567.8232,5458.6254,5548.0698,30251964700,TREND_DOWN,BOTTOM,Bx
2025-11-06,5565.2461,5638.134,5565.2461,5633.5172,32629549400,TREND_UP,,
2025-11-11,5608.8779,5656.8646,5588.2301,5588.2301,31205351900,TREND_UP_(M),TOP,
2025-11-12,5574.2159,5606.0195,5539.3699,5574.5059,29970640100,TREND_DOWN,BOTTOM,Bx
2025-11-13,5574.0178,5655.1732,5574.0178,5654.4394,30747275400,TREND_UP,TOP,T
2025-11-14,5603.371,5632.3142,5563.3951,5563.5019,28129714500,TREND_DOWN,,
2025-11-17,5554.8574,5566.6238,5515.9839,5540.1082,27801969000,TREND_DOWN,,
2025-11-20,5525.4755,5537.0628,5470.0165,5475.5503,29466990300,TREND_DOWN_(M),,
2025-11-21,5404.3009,5420.8059,5325.9875,5325.9875,31963521700,TREND_DOWN,,
2025-11-24,5352.08,5359.0895,5293.6267,5334.3149,27386755600,TREND_DOWN,BOTTOM,B
2025-11-25,5370.116,5422.7134,5362.2471,5392.9109,26501401700,TREND_UP,,
2025-11-26,5392.6088,5451.7914,5384.8371,5422.5212,23727094700,TREND_UP,,
2025-11-27,5425.4699,5478.0142,5409.7032,5415.9267,22173503000,TREND_UP,TOP,Tx
2025-11-28,5412.003,5446.1546,5393.6729,5440.9431,21050270700,TREND_DOWN,BOTTOM,
2025-12-02,5461.4128,5505.5832,5453.8795,5471.1852,27558291500,TREND_UP_(M),TOP,Tx
2025-12-03,5472.504,5490.5335,5429.303,5440.6233,23992523400,TREND_DOWN,,
2025-12-04,5444.2669,5474.9264,5419.8308,5461.7504,21483423700,TREND_DOWN,BOTTOM,Bx
2025-12-05,5461.8418,5522.3563,5441.6771,5513.753,25950546000,TREND_UP,,
2025-12-08,5523.8244,5582.6721,5522.4078,5561.3663,26305733600,TREND_UP,TOP,T
2025-12-09,5546.8083,5569.853,5513.7519,5530.0336,24435163800,TREND_DOWN,,
2025-12-10,5518.1452,5541.4637,5473.3796,5532.5903,22715555300,TREND_DOWN,BOTTOM,
2025-12-11,5542.218,5561.285,5482.0054,5486.3075,24111274600,TREND_UP,TOP,
2025-12-12,5495.9648,5534.02,5464.2466,5530.3907,29841308200,TREND_DOWN,BOTTOM,Bx
2025-12-15,5493.0676,5542.3891,5489.6608,5490.1205,24521157600,TREND_UP,TOP,Tx
2025-12-16,5478.7214,5486.4677,5393.8203,5414.9348,25333559200,TREND_DOWN,BOTTOM,B
2025-12-18,5418.0272,5537.7047,5418.0272,5486.2618,25943354700,TREND_UP_(M),,
2025-12-19,5499.0761,5542.8963,5484.3032,5516.1706,24990571800,TREND_UP,,
2025-12-22,5543.1917,5586.171,5543.1917,5580.2783,25528934700,TREND_UP,,
2025-12-23,5585.2069,5621.3654,5571.9996,5592.4337,25377826400,TREND_UP,,
2025-12-24,5594.9418,5628.6813,5576.0937,5622.5153,24090020000,TREND_UP,,
2025-12-25,5614.0432,5647.7855,5601.6973,5636.7388,22815548700,TREND_UP,,
2025-12-26,5639.6962,5689.5586,5634.2077,5667.8201,27619265600,TREND_UP,TOP,T
2025-12-29,5670.9469,5685.5022,5627.2,5640.7597,29228783900,TREND_DOWN,,
